Date,Followers
2020-05-07,3380000
2020-05-06,3380000
2020-05-05,3380000
2020-05-04,3380000
2020-05-03,3380000
2020-05-02,3380000
2020-05-01,3380000
2020-04-30,3380000
2020-04-29,3380000
2020-04-28,3380000
2020-04-27,3380000
2020-04-26,3370000
2020-04-25,3370000
2020-04-24,3370000
2020-04-23,3370000
2020-04-22,3370000
2020-04-21,3370000
2020-04-20,3370000
2020-04-19,3370000
2020-04-18,3370000
2020-04-17,3370000
2020-04-16,3370000
2020-04-15,3370000
2020-04-14,3370000
2020-04-13,3370000
2020-04-12,3370000
2020-04-11,3370000
2020-04-10,3360000
2020-04-09,3360000
2020-04-08,3360000
2020-04-07,3360000
2020-04-06,3360000
2020-04-05,3360000
2020-04-04,3360000
2020-04-03,3360000
2020-04-02,3360000
2020-04-01,3360000
2020-03-31,3360000
2020-03-30,3360000
2020-03-29,3360000
2020-03-28,3360000
2020-03-27,3350000
2020-03-26,3350000
2020-03-25,3350000
2020-03-24,3350000
2020-03-23,3350000
2020-03-22,3350000
2020-03-21,3350000
2020-03-20,3350000
2020-03-19,3350000
2020-03-18,3350000
2020-03-17,3350000
2020-03-16,3350000
2020-03-15,3350000
2020-03-14,3350000
2020-03-13,3350000
2020-03-12,3350000
2020-03-11,3350000
2020-03-10,3350000
2020-03-09,3350000
2020-03-08,3350000
2020-03-07,3350000
2020-03-06,3350000
2020-03-05,3350000
2020-03-04,3350000
2020-03-03,3350000
2020-03-02,3340000
2020-03-01,3340000
2020-02-29,3340000
2020-02-28,3340000
2020-02-27,3340000
2020-02-26,3340000
2020-02-25,3340000
2020-02-24,3340000
2020-02-23,3340000
2020-02-22,3340000
2020-02-21,3340000
2020-02-20,3340000
2020-02-19,3340000
2020-02-18,3340000
2020-02-17,3340000
2020-02-16,3340000
2020-02-15,3340000
2020-02-14,3340000
2020-02-13,3330000
2020-02-12,3330000
2020-02-11,3330000
2020-02-10,3330000
2020-02-09,3330000
2020-02-08,3330000
2020-02-07,3330000
2020-02-06,3330000
2020-02-05,3330000
2020-02-04,3330000
2020-02-03,3330000
2020-02-02,3330000
2020-02-01,3330000
2020-01-31,3330000
2020-01-30,3330000
2020-01-29,3330000
2020-01-28,3330000
2020-01-27,3330000
2020-01-26,3330000
2020-01-25,3330000
2020-01-24,3330000
2020-01-23,3330000
2020-01-22,3330000
2020-01-21,3330000
2020-01-20,3330000
2020-01-19,3320000
2020-01-18,3320000
2020-01-17,3320000
2020-01-16,3320000
2020-01-15,3320000
2020-01-14,3320000
2020-01-13,3320000
2020-01-12,3320000
2020-01-11,3320000
2020-01-10,3320000
2020-01-09,3320000
2020-01-08,3320000
2020-01-07,3320000
2020-01-06,3320000
2020-01-05,3320000
2020-01-04,3320000
2020-01-03,3320000
2020-01-02,3320000
2020-01-01,3320000
2019-12-31,3320000
2019-12-30,3320000
2019-12-29,3320000
2019-12-28,3300000
2019-12-27,3300000
2019-12-26,3300000
2019-12-25,3300000
2019-12-24,3300000
2019-12-23,3300000
2019-12-22,3300000
2019-12-21,3290000
2019-12-20,3290000
2019-12-19,3290000
2019-12-18,3290000
2019-12-17,3290000
2019-12-16,3290000
2019-12-15,3290000
2019-12-14,3280000
2019-12-13,3270000
2019-12-12,3270000
2019-12-11,3270000
2019-12-10,3270000
2019-12-09,3270000
2019-12-08,3270000
2019-12-07,3270000
2019-12-06,3270000
2019-12-05,3270000
2019-12-04,3270000
2019-12-03,3270000
2019-12-02,3270000
2019-12-01,3270000
2019-11-30,3270000
2019-11-29,3270000
2019-11-28,3270000
2019-11-27,3260000
2019-11-26,3260000
2019-11-25,3260000
2019-11-24,3260000
2019-11-23,3260000
2019-11-22,3260000
2019-11-21,3260000
2019-11-20,3260000
2019-11-19,3260000
2019-11-18,3260000
2019-11-17,3260000
2019-11-16,3260000
2019-11-15,3260000
2019-11-14,3260000
2019-11-13,3260000
2019-11-12,3260000
2019-11-11,3260000
2019-11-10,3260000
2019-11-09,3260000
2019-11-08,3260000
2019-11-07,3260000
2019-11-06,3260000
2019-11-05,3260000
2019-11-04,3260000
2019-11-03,3260000
2019-11-02,3260000
2019-11-01,3260000
2019-10-31,3260000
2019-10-30,3260000
2019-10-29,3260000
2019-10-28,3260000
2019-10-27,3260000
2019-10-26,3260000
2019-10-25,3260000
2019-10-24,3260000
2019-10-23,3260000
2019-10-22,3260000
2019-10-21,3260000
2019-10-20,3260000
2019-10-19,3260000
2019-10-18,3260000
2019-10-17,3260000
2019-10-16,3260000
2019-10-15,3260000
2019-10-14,3260000
2019-10-13,3260000
2019-10-12,3260000
2019-10-11,3260000
2019-10-10,3260000
2019-10-09,3260000
2019-10-08,3260000
2019-10-07,3260000
2019-10-06,3260000
2019-10-05,3260000
2019-10-04,3260000
2019-10-03,3260000
2019-10-02,3260000
2019-10-01,3260000
2019-09-30,3260000
2019-09-29,3260000
2019-09-28,3260000
2019-09-27,3260000
2019-09-26,3260000
2019-09-25,3260000
2019-09-24,3260000
2019-09-23,3260000
2019-09-22,3260000
2019-09-21,3260000
2019-09-20,3260000
2019-09-19,3260000
2019-09-18,3260000
2019-09-17,3260044
2019-09-16,3259714
2019-09-15,3259579
2019-09-14,3259361
2019-09-13,3259250
2019-09-12,3259265
2019-09-11,3259145
2019-09-10,3259210
2019-09-09,3259058
2019-09-08,3258855
2019-09-07,3258826
2019-09-06,3258847
2019-09-05,3258938
2019-09-04,3258822
2019-09-03,3258234
2019-09-02,3258101
2019-09-01,3257875
2019-08-31,3257345
2019-08-30,3257141
2019-08-29,3256239
2019-08-28,3254587
2019-08-27,3254212
2019-08-26,3253723
2019-08-25,3253465
2019-08-24,3253135
2019-08-23,3252901
2019-08-22,3253319
2019-08-21,3253201
2019-08-20,3253114
2019-08-19,3252910
2019-08-18,3252593
2019-08-17,3252450
2019-08-16,3252358
2019-08-15,3252343
2019-08-14,3252194
2019-08-13,3252112
2019-08-12,3252030
2019-08-11,3252013
2019-08-10,3252073
2019-08-09,3252017
2019-08-08,3252037
2019-08-07,3252013
2019-08-06,3251956
2019-08-05,3252085
2019-08-04,3252190
2019-08-03,3252155
2019-08-02,3252054
2019-08-01,3251988
2019-07-31,3252006
2019-07-30,3252198
2019-07-29,3252199
2019-07-28,3252159
2019-07-27,3252412
2019-07-26,3252307
2019-07-25,3252169
2019-07-24,3252113
2019-07-23,3252125
2019-07-22,3251965
2019-07-21,3251792
2019-07-20,3251618
2019-07-19,3251530
2019-07-18,3251257
2019-07-17,3251008
2019-07-16,3250756
2019-07-15,3250544
2019-07-14,3250447
2019-07-13,3250210
2019-07-12,3249913
2019-07-11,3249447
2019-07-10,3249345
2019-07-09,3249341
2019-07-08,3249438
2019-07-07,3249416
2019-07-06,3249370
2019-07-05,3249211
2019-07-04,3249161
2019-07-03,3249104
2019-07-02,3248922
2019-07-01,3248850
2019-06-30,3248624
2019-06-29,3248639
2019-06-28,3248726
2019-06-27,3248544
2019-06-26,3248095
2019-06-25,3247795
2019-06-24,3247719
2019-06-23,3247616
2019-06-22,3247475
2019-06-21,3247294
2019-06-20,3246865
2019-06-19,3245914
2019-06-18,3245013
2019-06-17,3244701
2019-06-16,3244328
2019-06-15,3244002
2019-06-14,3243584
2019-06-13,3242351
2019-06-12,3241258
2019-06-11,3240473
2019-06-10,3239426
2019-06-09,3238536
2019-06-08,3236559
2019-06-07,3235600
2019-06-06,3234380
2019-06-05,3233836
2019-06-04,3233317
2019-06-03,3233029
2019-06-02,3232729
2019-06-01,3232514
2019-05-31,3232585
2019-05-30,3232703
2019-05-29,3232717
2019-05-28,3232855
2019-05-27,3232850
2019-05-26,3233103
2019-05-25,3233081
2019-05-24,3233080
2019-05-23,3232976
2019-05-22,3233050
2019-05-21,3233104
2019-05-20,3233299
2019-05-19,3233437
2019-05-18,3234178
2019-05-17,3234814
2019-05-16,3235727
2019-05-15,3239279
2019-05-14,3241024
2019-05-13,3240628
2019-05-12,3240431
2019-05-11,3240183
2019-05-10,3239986
2019-05-09,3239757
2019-05-08,3239539
2019-05-07,3239339
2019-05-06,3239034
2019-05-05,3238638
2019-05-04,3238283
2019-05-03,3237942
2019-05-02,3237677
2019-05-01,3237542
2019-04-30,3237461
2019-04-29,3237279
2019-04-28,3237090
2019-04-27,3236918
2019-04-26,3236856
2019-04-25,3236709
2019-04-24,3236626
2019-04-23,3236523
2019-04-22,3236484
2019-04-21,3236327
2019-04-20,3235900
2019-04-19,3235735
2019-04-18,3235525
2019-04-17,3235283
2019-04-16,3234935
2019-04-15,3234459
2019-04-14,3234055
2019-04-13,3233643
2019-04-12,3233209
2019-04-11,3232837
2019-04-10,3232723
2019-04-09,3232683
2019-04-08,3232574
2019-04-07,3232449
2019-04-06,3232173
2019-04-05,3232103
2019-04-04,3231922
2019-04-03,3231949
2019-04-02,3231905
2019-04-01,3231729
2019-03-31,3231286
2019-03-30,3230861
2019-03-29,3228297
2019-03-28,3227733
2019-03-27,3227658
2019-03-26,3227345
2019-03-25,3226731
2019-03-24,3226296
2019-03-23,3226038
2019-03-22,3225775
2019-03-21,3225542
2019-03-20,3225110
2019-03-19,3224820
2019-03-18,3224494
2019-03-17,3224213
2019-03-16,3224232
2019-03-15,3224120
2019-03-14,3223965
2019-03-13,3223973
2019-03-12,3223786
2019-03-11,3223527
2019-03-10,3222883
2019-03-09,3221940
2019-03-08,3221295
2019-03-07,3220857
2019-03-06,3220341
2019-03-05,3218879
2019-03-04,3218715
2019-03-03,3218432
2019-03-02,3217916
2019-03-01,3217609
2019-02-28,3217404
2019-02-27,3217387
2019-02-26,3217168
2019-02-25,3216708
2019-02-24,3216003
2019-02-23,3215502
2019-02-22,3215115
2019-02-21,3214301
2019-02-20,3213441
2019-02-19,3212861
2019-02-18,3212318
2019-02-17,3211276
2019-02-16,3210275
2019-02-15,3209365
2019-02-14,3208906
2019-02-13,3207712
2019-02-12,3206869
2019-02-11,3206537
2019-02-10,3206321
2019-02-09,3205742
2019-02-08,3205526
2019-02-07,3205282
2019-02-06,3204944
2019-02-05,3204570
2019-02-04,3204161
2019-02-03,3203695
2019-02-02,3203257
2019-02-01,3202776
2019-01-31,3202547
2019-01-30,3202642
2019-01-29,3202333
2019-01-28,3202110
2019-01-27,3201770
2019-01-26,3201163
2019-01-25,3200685
2019-01-24,3200379
2019-01-23,3199711
2019-01-22,3199121
2019-01-21,3198503
2019-01-20,3197954
2019-01-19,3197375
2019-01-18,3196775
2019-01-17,3196150
2019-01-16,3195513
2019-01-15,3194694
2019-01-14,3194023
2019-01-13,3192981
2019-01-12,3191506
2019-01-11,3190057
2019-01-10,3188368
2019-01-09,3186462
2019-01-08,3184155
2019-01-07,3182474
2019-01-06,3180631
2019-01-05,3178997
2019-01-04,3177549
2019-01-03,3175437
2019-01-02,3173762
2019-01-01,3172361
2018-12-31,3170768
2018-12-30,3168950
2018-12-29,3166257
2018-12-28,3163424
2018-12-27,3161426
2018-12-26,3160110
2018-12-25,3159194
2018-12-24,3158302
2018-12-23,3156954
2018-12-22,3155513
2018-12-21,3155105
2018-12-20,3154140
2018-12-19,3152978
2018-12-18,3151863
2018-12-17,3149763
2018-12-16,3147433
2018-12-15,3145329
2018-12-14,3147979
2018-12-13,3144257
2018-12-12,3143476
2018-12-11,3142652
2018-12-10,3141706
2018-12-09,3140870
2018-12-08,3140063
2018-12-07,3139221
2018-12-06,3138325
2018-12-05,3137642
2018-12-04,3137045
2018-12-03,3136494
2018-12-02,3135851
2018-12-01,3133214
2018-11-30,3132835
2018-11-29,3132551
2018-11-28,3131759
2018-11-27,3131089
2018-11-26,3130450
2018-11-25,3129776
2018-11-24,3128971
2018-11-23,3128621
2018-11-22,3128275
2018-11-21,3127907
2018-11-20,3127471
2018-11-19,3127087
2018-11-18,3126619
2018-11-17,3126149
2018-11-16,3125782
2018-11-15,3125290
2018-11-14,3124723
2018-11-13,3124036
2018-11-12,3123412
2018-11-11,3122631
2018-11-10,3121906
2018-11-09,3121233
2018-11-08,3120340
2018-11-07,3119724
2018-11-06,3119012
2018-11-05,3118364
2018-11-04,3117062
2018-11-03,3116173
2018-11-02,3115319
2018-11-01,3114465
2018-10-31,3113607
2018-10-30,3112892
2018-10-29,3111902
2018-10-28,3111193
2018-10-27,3110382
2018-10-26,3109892
2018-10-25,3109203
2018-10-24,3108939
2018-10-23,3108823
2018-10-22,3108563
2018-10-21,3108267
2018-10-20,3108121
2018-10-19,3107824
2018-10-18,3107159
2018-10-17,3106674
2018-10-16,3106281
2018-10-15,3105958
2018-10-14,3105495
2018-10-13,3104213
2018-10-12,3103584
2018-10-11,3103402
2018-10-10,3103186
2018-10-09,3102797
2018-10-08,3102483
2018-10-07,3101518
2018-10-06,3099229
2018-10-05,3098833
2018-10-04,3098561
2018-10-03,3098423
2018-10-02,3098371
2018-10-01,3098325
2018-09-30,3098121
2018-09-29,3097927
2018-09-28,3097865
2018-09-27,3097713
2018-09-26,3097668
2018-09-25,3097561
2018-09-24,3097547
2018-09-23,3097236
2018-09-22,3096883
2018-09-21,3096695
2018-09-20,3096191
2018-09-19,3095936
2018-09-18,3095723
2018-09-17,3095350
2018-09-16,3094936
2018-09-15,3094495
2018-09-14,3094084
2018-09-13,3093943
2018-09-12,3093669
2018-09-11,3093582
2018-09-10,3093311
2018-09-09,3092776
2018-09-08,3092070
2018-09-07,3091403
2018-09-06,3091417
2018-09-05,3091283
2018-09-04,3090919
2018-09-03,3090646
2018-09-02,3090266
2018-09-01,3090042
2018-08-31,3089489
2018-08-30,3088294
2018-08-29,3087405
2018-08-28,3085715
2018-08-27,3084754
2018-08-26,3083754
2018-08-25,3082777
2018-08-25,3082777
2018-08-24,3081682
2018-08-23,3080996
2018-08-22,3080213
2018-08-21,3079450
2018-08-20,3078494
2018-08-19,3077979
2018-08-18,3077449
2018-08-17,3076822
2018-08-16,3075643
2018-08-15,3074577
2018-08-14,3074145
2018-08-13,3073610
2018-08-12,3073455
2018-08-11,3072933
2018-08-10,3072529
2018-08-09,3071892
2018-08-08,3070913
2018-08-07,3070004
2018-08-06,3068954
2018-08-05,3068224
2018-08-04,3067596
2018-08-03,3066740
2018-08-02,3065961
2018-08-01,3065220
2018-07-31,3064396
2018-07-30,3063909
2018-07-29,3063491
2018-07-28,3062833
2018-07-27,3062334
2018-07-26,3061699
2018-07-25,3061140
2018-07-24,3060141
2018-07-23,3059570
2018-07-22,3059352
2018-07-21,3058954
2018-07-20,3058495
2018-07-19,3057032
2018-07-18,3056859
2018-07-17,3056608
2018-07-16,3056254
2018-07-15,3055910
2018-07-14,3055743
2018-07-13,3055338
2018-07-12,3054956
2018-07-11,3054532
2018-07-10,3053781
2018-07-09,3052790
2018-07-08,3051773
2018-07-07,3051651
2018-07-06,3051587
2018-07-05,3051281
2018-07-04,3051067
2018-07-03,3050702
2018-07-02,3049950
2018-07-01,3049786
2018-06-30,3049578
2018-06-29,3049335
2018-06-28,3049199
2018-06-27,3049056
2018-06-26,3048727
2018-06-25,3048071
2018-06-24,3047478
2018-06-23,3046922
2018-06-22,3046723
2018-06-21,3046018
2018-06-20,3045831
2018-06-19,3044751
2018-06-18,3044502
2018-06-17,3043731
2018-06-16,3043321
2018-06-15,3042957
2018-06-14,3042319
2018-06-13,3041651
2018-06-12,3040557
2018-06-11,3040066
2018-06-10,3038781
2018-06-09,3037853
2018-06-08,3037062
2018-06-07,3036328
2018-06-06,3035799
2018-06-05,3034423
2018-06-04,3033271
2018-06-03,3032750
2018-06-02,3031687
2018-06-01,3030193
2018-05-31,3029063
2018-05-30,3028361
2018-05-29,3027909
2018-05-28,3027583
