Date,Followers
2020-09-14,9760000
2020-09-14,9760000
2020-09-13,9760000
2020-09-13,9760000
2020-09-13,9760000
2020-09-12,9760000
2020-09-12,9760000
2020-09-12,9760000
2020-09-11,9760000
2020-09-11,9760000
2020-09-11,9760000
2020-09-10,9760000
2020-09-10,9760000
2020-09-09,9760000
2020-09-09,9760000
2020-09-09,9760000
2020-09-09,9760000
2020-09-08,9760000
2020-09-08,9760000
2020-09-08,9760000
2020-09-07,9760000
2020-09-07,9760000
2020-09-07,9760000
2020-09-07,9760000
2020-09-06,9760000
2020-09-06,9760000
2020-09-06,9760000
2020-09-05,9760000
2020-09-05,9760000
2020-09-04,9760000
2020-09-04,9760000
2020-09-04,9760000
2020-09-04,9760000
2020-09-03,9760000
2020-09-03,9760000
2020-09-03,9760000
2020-09-03,9760000
2020-09-02,9760000
2020-09-02,9760000
2020-09-02,9760000
2020-09-02,9760000
2020-09-01,9770000
2020-09-01,9770000
2020-08-31,9770000
2020-08-31,9770000
2020-08-31,9770000
2020-08-31,9770000
2020-08-30,9770000
2020-08-30,9770000
2020-08-30,9770000
2020-08-30,9770000
2020-08-29,9770000
2020-08-29,9770000
2020-08-29,9770000
2020-08-28,9770000
2020-08-28,9770000
2020-08-27,9770000
2020-08-27,9770000
2020-08-27,9770000
2020-08-27,9770000
2020-08-26,9770000
2020-08-26,9770000
2020-08-26,9770000
2020-08-25,9770000
2020-08-25,9770000
2020-08-25,9770000
2020-08-24,9770000
2020-08-24,9770000
2020-08-24,9770000
2020-08-24,9770000
2020-08-23,9770000
2020-08-23,9770000
2020-08-23,9770000
2020-08-22,9770000
2020-08-22,9770000
2020-08-22,9770000
2020-08-22,9770000
2020-08-21,9770000
2020-08-21,9770000
2020-08-21,9770000
2020-08-21,9770000
2020-08-20,9770000
2020-08-20,9770000
2020-08-19,9770000
2020-08-19,9770000
2020-08-19,9770000
2020-08-18,9770000
2020-08-18,9770000
2020-08-18,9770000
2020-08-17,9770000
2020-08-17,9770000
2020-08-17,9770000
2020-08-16,9770000
2020-08-16,9770000
2020-08-16,9770000
2020-08-16,9770000
2020-08-15,9770000
2020-08-15,9770000
2020-08-15,9770000
2020-08-14,9770000
2020-08-14,9770000
2020-08-14,9770000
2020-08-14,9770000
2020-08-13,9770000
2020-08-13,9770000
2020-08-13,9770000
2020-08-13,9770000
2020-08-12,9770000
2020-08-12,9770000
2020-08-12,9770000
2020-08-04,9780000
2020-08-04,9780000
2020-08-04,9780000
2020-08-03,9780000
2020-07-31,9780000
2020-07-31,9780000
2020-07-31,9780000
2020-07-28,9780000
2020-07-27,9780000
2020-07-24,9780000
2020-07-23,9780000
2020-07-23,9780000
2020-07-22,9780000
2020-07-22,9780000
2020-07-07,9790000
2020-07-07,9790000
2020-07-07,9790000
2020-07-06,9790000
2020-07-06,9790000
2020-07-06,9790000
2020-07-05,9790000
2020-07-05,9790000
2020-07-05,9790000
2020-07-04,9790000
2020-07-04,9790000
2020-07-04,9790000
2020-07-03,9790000
2020-07-03,9790000
2020-07-02,9790000
2020-07-02,9790000
2020-07-01,9790000
2020-07-01,9790000
2020-07-01,9790000
2020-07-01,9790000
2020-06-30,9790000
2020-06-30,9790000
2020-06-30,9790000
2020-06-29,9790000
2020-06-29,9790000
2020-06-29,9790000
2020-06-29,9790000
2020-06-28,9790000
2020-06-28,9790000
2020-06-28,9790000
2020-06-27,9790000
2020-06-27,9790000
2020-06-27,9790000
2020-06-27,9790000
2020-06-26,9790000
2020-06-26,9790000
2020-06-26,9790000
2020-06-25,9790000
2020-06-25,9790000
2020-06-25,9790000
2020-06-24,9790000
2020-06-24,9790000
2020-06-24,9790000
2020-06-24,9790000
2020-06-23,9790000
2020-06-23,9790000
2020-06-23,9790000
2020-06-22,9790000
2020-06-22,9790000
2020-06-22,9790000
2020-06-21,9790000
2020-06-21,9790000
2020-06-21,9790000
2020-06-21,9790000
2020-06-20,9790000
2020-06-20,9790000
2020-06-20,9790000
2020-06-20,9790000
2020-06-19,9790000
